group_id,indiv_id,site_id,site_id_chinese,longitude,latitude,altitude,altitude_range,date_interval_bp,Time_plus,Time_minus,time_period,Subsistence,min_temp,max_temp,precip_jan,precip_jul,sex,pC,FXL,FBL,FHD,TXL,HXL,RXL,BI,CI,Measure
15,MGM731R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,445.5,441.7155,,371,312.5,250,80,83.99071348,Direct
15,MGM747R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,,,,350,,,,,Direct
15,MGM749R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,,,,369.5,,248,,,Direct
15,MGM756,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,465,461.118,,375,312,258,82.69230769,81.32408624,Direct
15,MGM766R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,449.5,445.6955,,375,315,241,76.50793651,84.13816159,Direct
15,MGM787R4,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,446,442.213,,365.5,322,234,72.67080745,82.65247743,Direct
15,MGM803R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,462.5,458.6305,,371,308,,,80.89300646,Direct
15,MGM806,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,,,,361.5,305,266,87.21311475,,Direct
15,MGM807R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,439.5,435.7455,,368,299,248,82.94314381,84.45296624,Direct
15,MGM823,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,,,,354.5,,243,,,Direct
15,MGM833R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,,,,348.5,303,234.5,77.39273927,,Direct
15,MGM839R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,458.5,454.6505,,368.5,325,,,81.05126905,Direct
15,MGM845R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,435.5,431.7655,,355.5,,235.5,,82.33636083,Direct
15,MGM849,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,441.5,437.7355,,361,298,245,82.2147651,82.46989335,Direct
15,MGM880R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,468.5,464.6005,,394,312,248.5,79.6474359,84.80404132,Direct
15,MGM880R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,420,416.343,,354.5,287,238.5,83.1010453,85.14614152,Direct
15,MGM882,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,423,419.328,,344,289,227.5,78.71972318,82.03601954,Direct
15,MGM893R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,433,429.278,,348.5,,230,,81.18282325,Direct
15,MGM894R5,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,0,0.05,433,429.278,,353.5,307,,,82.34756964,Direct
15,MGM361R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,432,428.283,,354,301,,,82.65562724,Direct
15,MGM361R12,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,381.5,378.0355,,332,263,213,80.98859316,87.82243996,Direct
15,MGM420R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,389,385.498,,325.5,279,210,75.2688172,84.43623573,Direct
15,MGM437R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,421.5,417.8355,,340.5,293,227.5,77.64505119,81.49140032,Direct
15,MGM438R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,392.2,388.682,,320.65,,,,82.49674541,Direct
15,MGM458R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,425,421.318,,351,,,,83.30999388,Direct
15,MGM471R5,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,404,400.423,,332.25,277.5,215.5,77.65765766,82.9747542,Direct
15,MGM493R10,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,423.5,419.8255,,350.25,283,226,79.85865724,83.42751929,Direct
15,MGM499R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,402.75,399.17925,,335.3,285,224.25,78.68421053,83.99735207,Direct
15,MGM503R7,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,403.25,399.67675,,332.5,,226,,83.19222972,Direct
15,MGM511R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,394,390.473,,325.5,276,204,73.91304348,83.36043721,Direct
15,MGM522R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,406,402.413,,334,285.5,212.5,74.43082312,82.99930668,Direct
15,MGM547,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,373,369.578,,,,207,,,Direct
15,MGM551R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,420.5,416.8405,,350.5,295,,,84.08491977,Direct
15,MGM612R10,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,412.5,408.8805,,343.5,290,224,77.24137931,84.00987575,Direct
15,MGM631R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,401,397.438,,321.5,266.5,,,80.89312044,Direct
15,MGM632R9,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,,,,331.5,,,,,Direct
15,MGM648,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,434,430.273,,356,299.5,220,73.4557596,82.73816856,Direct
15,MGM663R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,413.75,410.12425,,338,286,215,75.17482517,82.41404891,Direct
15,MGM688,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,367,363.608,,310,267,194,72.65917603,85.25665002,Direct
15,MGM691R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,425.5,421.8155,,342,303,,,81.07810168,Direct
15,MGM694R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,413,409.378,,,290,245,84.48275862,,Direct
15,MGM694R7,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,402,398.433,,332,289,237,82.00692042,83.32643129,Direct
15,MGM699R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,389.5,385.9955,,314,,207,,81.34809862,Direct
15,MGM703R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,395.5,391.9655,,318.5,272,234,86.02941176,81.25715146,Direct
15,MGM703R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,435,431.268,,351.5,302.5,233.5,77.19008264,81.50384448,Direct
15,MGM707R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,420,416.343,,350.5,299,233.5,78.09364548,84.18539522,Direct
15,MGM709R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,407.5,403.9055,,327,280,223,79.64285714,80.95953138,Direct
15,MGM714R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,,,,357.5,306,251,82.02614379,,Direct
15,MGM720R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,405,401.418,,333,283,221.25,78.18021201,82.95592126,Direct
15,MGM737R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,411,407.388,,330.5,,203,,81.12659185,Direct
15,MGM738R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,418,414.353,,355,285,231,81.05263158,85.67574025,Direct
15,MGM747R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,,,,316,,,,,Direct
15,MGM766R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,385,381.518,,332,280,219.5,78.39285714,87.02079587,Direct
15,MGM787R6,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,377,373.558,,329,,220,,88.07199953,Direct
15,MGM812R4,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,418,414.353,,338.5,283,208.5,73.67491166,81.69362838,Direct
15,MGM815R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,429,425.298,,345,290.5,232,79.86230637,81.11959144,Direct
15,MGM815R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,,,,,302,245.5,81.29139073,,Direct
15,MGM822R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,414.5,410.8705,,332,,228,,80.80404896,Direct
15,MGM835,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,414,410.373,,352,282,222.5,78.90070922,85.77562364,Direct
15,MGM845R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,392.5,388.9805,,313,283,210,74.204947,80.46675862,Direct
15,MGM847R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,417,413.358,,348,295,228,77.28813559,84.18852423,Direct
15,MGM869R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,419,415.348,,348,298,225.5,75.67114094,83.78516328,Direct
15,MGM869R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,391.5,387.9855,,333.5,279,215.5,77.24014337,85.95682055,Direct
15,MGM875R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,,,,,312,226,72.43589744,,Direct
15,MGM888R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,406,402.413,,346,,,,85.9813177,Direct
15,MGM888R4,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,415,411.368,,,297,225.5,75.92592593,,Direct
15,MGM894R1,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,412,408.383,,342,,224.5,,83.74491592,Direct
15,MGM894R4,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,423,419.328,,348.5,,229,,83.10916514,Direct
15,MGM895R2,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,,,,334.5,282.5,218.5,77.34513274,,Direct
15,MGM895R3,Mogou,甘肃磨沟,103.52,34.41,2200,low,4000-3400,4000,3400,2,3,-16.21500015,16.77099991,2,118,1,0.95,375,371.568,,302,280,205,73.21428571,81.2771821,Direct
16,JZM111,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,0,0.05,414.5,410.8705,,,,,,,Direct
16,JZM180,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,0,0.05,450.5,446.6905,,,,,,,Direct
16,JZM35,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,0,0.05,438,434.253,,,,,,,Direct
16,JZM46nor,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,0,0.05,426.5,422.8105,,,,,,,Direct
16,JZM66:A,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,0,0.05,412.5,408.8805,,,,,,,Direct
16,JZM69,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,0,0.05,422.5,418.8305,,,,,,,Direct
16,JZM97,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,0,0.05,443,439.228,,,,,,,Direct
16,JZM110,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,1,0.95,406,402.413,,,,,,,Direct
16,JZM170,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,1,0.95,399.5,395.9455,,,,,,,Direct
16,JZM176,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,1,0.95,396,392.463,,,,,,,Direct
16,JZM49,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,1,0.95,374,370.573,,,,,,,Direct
16,JZM72,Jiangzhuang,蒋庄,120.12,32.45,6,low,6000-4000,6000,4000,2,4,-1.5,30.78000069,33,203,1,0.95,387,383.508,,,,,,,Direct
17,GFLM6,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,0,0.05,421,417.338,,350.4,295,237,80.33898305,83.96072248,Direct
17,GFLM9,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,0,0.05,402,398.433,,,,,,,Direct
17,GFLM11,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,0,0.05,,,,,,,,,Direct
17,GFLM15,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,0,0.05,,,,330.5,287,226,78.7456446,,Direct
17,GFLM18,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,0,0.05,,,,360,296,237,80.06756757,,Direct
17,GFLM21,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,0,0.05,,,,,303,,,,Direct
17,GFLM22,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,0,0.05,,,,,,,,,Direct
17,GFLM23,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,0,0.05,409,405.398,,,299,,,,Direct
17,GFLM3,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,1,0.95,,,,,266,,,,Direct
17,GFLM4,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,1,0.95,400.35,396.79125,,,,,,,Direct
17,GFLM13,Guangfulin,广富林,121.2,31.06,5,low,6000-4000,6000,4000,2,4,0.743000031,31.13999939,40,136,1,0.95,359,355.648,,286,,,,80.41659169,Direct
18,FQSM11,Fuquanshan,上海福泉山,121.18,31.21,4,low,6000-4000,6000,4000,1,4,0.63499999,31.19300079,41,144,0,0.05,448.5,444.7005,,378,,,,85.00102878,Direct
18,FQSM12,Fuquanshan,上海福泉山,121.18,31.21,4,low,6000-4000,6000,4000,1,4,0.63499999,31.19300079,41,144,0,0.05,433,429.278,,360.5,,,,83.97821458,Direct
18,FQSM13,Fuquanshan,上海福泉山,121.18,31.21,4,low,6000-4000,6000,4000,1,4,0.63499999,31.19300079,41,144,0,0.05,,,,334,,,,,Direct
19,FHDJiaM15,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,0,0.05,412,408.383,,,,,,,Direct
19,FHDJiaM19,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,0,0.05,426,422.313,,359,,,,85.00803906,Direct
19,FHDJiaM11,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,0,0.05,,,,341,,,,,Direct
19,FHDJiaM59,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,0,0.05,435,431.268,,349,,,,80.92415853,Direct
19,FHDJiaM57,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,0,0.05,444,440.223,,359,,,,81.54957828,Direct
19,FHDJiaM65,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,0,0.05,465,461.118,,374,,,,81.10722201,Direct
19,FHDJiaM41,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,0,0.05,,,,,,,,,Direct
19,FHDJiaM22,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,0,0.05,,,,,,,,,Direct
19,FHDJiaM12south,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,1,0.95,400,396.443,,318,,,,80.21329674,Direct
19,FHDJiaM12north,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,1,0.95,,,,317,,,,,Direct
19,FHDJiaM48,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,1,0.95,,,,,,,,,Direct
19,FHDJiaM54,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,1,0.95,404,400.423,,327,,,,81.6636407,Direct
19,FHDJiaM55,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,1,0.95,390,386.493,,,,,,,Direct
19,FHDJiaM60,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,1,0.95,,,,,,,,,Direct
19,FHDJiaM2,Hedang,广东佛山河宕,113.1,23.01,4,low,4000-3000,4000,3000,2,1,9.934999466,32.94000244,43,233,1,0.95,,,,342,,,,,Direct
20,DDZM1109,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,0,0.05,,,,403.6,,,,,Direct
20,DDZM1126,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,0,0.05,447.5,443.7055,,380.5,,,,85.75507854,Direct
20,DDZM1136,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,0,0.05,442.5,438.7305,,376.5,,,,85.81577985,Direct
20,DDZM1148,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,0,0.05,413.5,409.8755,,369,,,,90.02733757,Direct
20,DDZM1163,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,0,0.05,450.5,446.6905,,366,,,,81.93592655,Direct
20,DDZM1222,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,0,0.05,414,410.373,,341.75,,,,83.27789596,Direct
20,DDZM1230,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,0,0.05,403.25,399.67675,,334.5,,,,83.69263411,Direct
20,DDZM1233,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,0,0.05,,,,358.25,,,,,Direct
20,DDZM1235,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,0,0.05,417.5,413.8555,,341.75,,,,82.57713139,Direct
20,DDZM1141,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,1,0.95,405,401.418,,336.75,,,,83.89010956,Direct
20,DDZM1225,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,1,0.95,423.5,419.8255,,340.5,,,,81.10512582,Direct
20,DDZM1239,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,1,0.95,356.75,353.40925,,293,,,,82.90671509,Direct
20,DDZM1240,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,1,0.95,374.75,371.31925,,314,,,,84.56335081,Direct
20,DDZM1241,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,1,0.95,396.25,392.71175,,320.5,,,,81.61202205,Direct
20,DDZM1246,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,1,0.95,427.5,423.8055,,334.75,,,,78.98670499,Direct
20,DDZM1248,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,1,0.95,400.25,396.69175,,334.75,,,,84.38542017,Direct
20,DDZM1263,Dadianzi,大甸子,120.36,42.18,618,low,3685-3413,3685,3413,3,2,-17.37999916,27.60700035,2,147,1,0.95,398.5,394.9505,,327.75,,,,82.98508294,Direct
21,XJNM72,Xujianian,徐家碾,106.07,35.24,1737,low,3200-3000,3200,3000,3,3,-10.21899986,24.56800079,5,101,0,0.05,447,443.208,,,,,,,Direct
21,XJNM45_low,Xujianian,徐家碾,106.07,35.24,1737,low,3200-3000,3200,3000,3,3,-10.21899986,24.56800079,5,101,0,0.05,435.5,431.7655,,,,,,,Direct
21,XJNM83,Xujianian,徐家碾,106.07,35.24,1737,low,3200-3000,3200,3000,3,3,-10.21899986,24.56800079,5,101,1,0.95,404,400.423,,,,,,,Direct
21,XJNM64,Xujianian,徐家碾,106.07,35.24,1737,low,3200-3000,3200,3000,3,3,-10.21899986,24.56800079,5,101,1,0.95,434.5,430.7705,,,,,,,Direct
21,XJNM93,Xujianian,徐家碾,106.07,35.24,1737,low,3200-3000,3200,3000,3,3,-10.21899986,24.56800079,5,101,1,0.95,418,414.353,,,,,,,Direct
21,XJNM96,Xujianian,徐家碾,106.07,35.24,1737,low,3200-3000,3200,3000,3,3,-10.21899986,24.56800079,5,101,1,0.95,442,438.233,,,,,,,Direct
21,XJNM51_A,Xujianian,徐家碾,106.07,35.24,1737,low,3200-3000,3200,3000,3,3,-10.21899986,24.56800079,5,101,1,0.95,393,389.478,,329.5,,,,84.60041389,Direct
22,NYYM2,Neiyangyuan_2,内阳垣_2,110,35,447,low,2720-2426,2720,2426,3,5,-6.486999989,31.1970005,5,104,0,0.05,437,433.258,,363.5,294,229,77.89115646,83.89920094,Direct
22,NYYM3:2,Neiyangyuan_2,内阳垣_2,110,35,447,low,2720-2426,2720,2426,3,5,-6.486999989,31.1970005,5,104,0,0.05,495.5,491.4655,,363.5,307.5,255,82.92682927,73.96246532,Direct
22,NYYM8,Neiyangyuan_2,内阳垣_2,110,35,447,low,2720-2426,2720,2426,3,5,-6.486999989,31.1970005,5,104,0,0.05,391,387.488,,,279,212,75.98566308,,Direct
22,NYYM15,Neiyangyuan_2,内阳垣_2,110,35,447,low,2720-2426,2720,2426,3,5,-6.486999989,31.1970005,5,104,0,0.05,445,441.218,,361,,,,81.81896477,Direct
22,NYYM23,Neiyangyuan_2,内阳垣_2,110,35,447,low,2720-2426,2720,2426,3,5,-6.486999989,31.1970005,5,104,0,0.05,435.5,431.7655,,359,,,,83.14698604,Direct
22,NYYM32:1,Neiyangyuan_2,内阳垣_2,110,35,447,low,2720-2426,2720,2426,3,5,-6.486999989,31.1970005,5,104,0,0.05,475,471.068,,381,,,,80.8800428,Direct
22,NYYM41,Neiyangyuan_2,内阳垣_2,110,35,447,low,2720-2426,2720,2426,3,5,-6.486999989,31.1970005,5,104,0,0.05,440.5,436.7405,,378.5,324.5,248,76.42526965,86.6647357,Direct
